timestep,cell_id,free_energy,precision,agent_id,temperature,humidity,vegetation_density,biodiversity_index,carbon_flux
0,8828308033fffff,0.14177679903729976,1.0,0,19.912206778831557,0.6058436925072803,0.49488571989584607,0.5775422832257877,-0.06222122601484767
0,882830919bfffff,0.12909392061352915,1.0,1,20.04923830567063,0.6006024309703862,0.4697682609662545,0.5456762038777204,0.041264152787804674
0,882830940bfffff,0.13276687901623702,1.0,2,19.96798578060327,0.5674143358823385,0.467783231996461,0.5699107417133368,0.11374765187888876
0,8828308627fffff,0.17538941787982523,1.0,0,20.02933906598943,0.5364124572418504,0.5283872873003526,0.46578519917423766,-0.011103483865375206
1,8828308033fffff,0.22333692871352365,1.0,0,21.71231614840343,0.725213823144321,0.552776854601044,0.5422542244241683,-0.015716283711695287
1,882830919bfffff,0.1636257914040797,1.0,1,21.517137699761527,0.7029826252850909,0.524706526509833,0.46621925765083305,0.05457299690832528
1,882830940bfffff,0.17087662331089187,1.0,2,21.323783343579304,0.7112008173445754,0.5806273587112898,0.5508384402542714,0.12420023929603519
1,8828308627fffff,0.27592576147124415,1.0,0,21.02934074107529,0.6410293371145459,0.539874498781557,0.514078794899796,0.17211227566641218
2,8828308033fffff,0.33337132057461993,1.0,0,22.787327025350518,0.6053293143687276,0.5223828655976889,0.6736364715423977,0.10360290033809035
2,882830919bfffff,0.21350115932440974,1.0,1,22.446476737839376,0.6602398898155873,0.6988944771964472,0.6490669070162907,-0.004301424354212207
2,882830940bfffff,0.2193055542764587,1.0,2,22.123360659571,0.5823090610142836,0.5703873647014062,0.6167096122823963,-0.0010315789314832482
2,8828308627fffff,0.3922703744980388,1.0,0,21.765630851378567,0.652738080593956,0.43400078134944065,0.7153724208737455,0.013943619681428626
3,8828308033fffff,0.4432177658684663,1.0,0,22.763059276579494,0.6592785229329287,0.4828058526823804,0.6526041656857878,-0.019112325001222594
3,882830919bfffff,0.2695070263193167,1.0,1,22.50471468797287,0.7170571061643524,0.6409738115659858,0.6964373464136953,-0.05719803547390687
3,882830940bfffff,0.27309408900330223,1.0,2,22.08989505720023,0.6176729741978962,0.5191772900304928,0.5796346453873282,-0.11014368126951679
3,8828308627fffff,0.4895274659053731,1.0,0,21.609156977689995,0.6497621941049982,0.5150691870076821,0.709482944792411,-0.059572723288565256
4,8828308033fffff,0.5279429944097259,1.0,0,21.803332854297913,0.6214906036583001,0.5156366637240427,0.6447724861939165,0.013967697108502914
4,882830919bfffff,0.32704718730246335,1.0,1,21.429105915924573,0.6703287901065003,0.6037943349296809,0.7041693205901225,-0.024401693279436743
4,882830940bfffff,0.32879969103460716,1.0,2,21.31632697802232,0.6537517210881202,0.5587493376428557,0.5909492341176527,-0.08233124172890663
4,8828308627fffff,0.5623895128779083,1.0,0,21.0645938121907,0.5439570022487437,0.5555514562265415,0.7541773350991675,-0.03359815267611233
5,8828308033fffff,0.5915498717102774,1.0,0,20.030849510346403,0.5073844477955552,0.4342063084426549,0.6833161378701986,0.03477458371109285
5,882830919bfffff,0.38167631178279926,1.0,1,19.974965776285764,0.5397344680902849,0.4962178611082818,0.6009624413818767,-0.011451054484438873
5,882830940bfffff,0.38599331677506943,1.0,2,19.962237548893842,0.5238291628411634,0.5194516005967948,0.723798219011364,0.02847543766083897
5,8828308627fffff,0.6178330528833653,1.0,0,19.969012509359732,0.5838728435888986,0.5772378455644082,0.8083375235080371,0.03604505786983192
6,8828308033fffff,0.6403372879027522,1.0,0,18.268560343664678,0.5892406844056879,0.4732511784351354,0.718888469208067,0.05657737468818119
6,882830919bfffff,0.43481383633448834,1.0,1,18.568579136237524,0.60617570877646,0.48927169377734275,0.6366900020790728,-0.001135257792405206
6,882830940bfffff,0.4401135768340678,1.0,2,18.689671668771727,0.5446559653224309,0.4377206971860828,0.6684322498454006,0.010831108680811214
6,8828308627fffff,0.6599490751413896,1.0,0,18.95307542768129,0.5418100926715688,0.47840261804404705,0.7877870843665512,0.04772461552423606
7,8828308033fffff,0.6752197499684874,1.0,0,17.195432311248503,0.6163108548603686,0.46451274659023734,0.6282771102903701,-0.09802641748850434
7,882830919bfffff,0.4834729132830876,1.0,1,17.541191749101653,0.5744650759108709,0.44339595069718807,0.6145810055543898,-0.03827282213485938
7,882830940bfffff,0.48891296418921515,1.0,2,17.850504231822224,0.6258764941465191,0.3998737159025993,0.5959016060126858,-0.04372191701957631
7,8828308627fffff,0.6910960266522486,1.0,0,18.161885507732194,0.5770702482429728,0.5109632139968177,0.8084992058087959,-0.14067729257113976
8,8828308033fffff,0.701391965022631,1.0,0,17.20467576500513,0.6465703616238395,0.4745808508044505,0.5947799373185815,-0.01194586829348326
8,882830919bfffff,0.5300190015217594,1.0,1,17.638418219060167,0.5676031652651814,0.36144645708790174,0.7107687047087736,-0.023851584703265354
8,882830940bfffff,0.5321137560653006,1.0,2,18.046727744652323,0.6594752388113748,0.4296054941710463,0.6423495065276914,0.030785875350140348
8,8828308627fffff,0.7105544772398582,1.0,0,18.31789940417294,0.5825370758800834,0.513607285260538,0.67284809387122,-0.06227714451847253
9,8828308033fffff,0.7156582392276731,1.0,0,18.286145214339733,0.6309689406865,0.4726775052911052,0.5715272731473908,-0.0006638200743802579
9,882830919bfffff,0.5693306140534047,1.0,1,18.4745247168553,0.6742455681709131,0.34017346779258745,0.6503046930725165,0.12478202501979391
9,882830940bfffff,0.5678500795976542,1.0,2,18.69118290285934,0.6933180079972491,0.3636692126694681,0.5554435355652072,-0.08348765879249676
9,8828308627fffff,0.7181332098998244,1.0,0,19.043166109694063,0.6711708155351748,0.43463061894928023,0.5593214612883315,0.010110899526203768
