timestep,cell_id,temperature,humidity,vegetation_density,water_availability,soil_quality,biodiversity_index,carbon_flux
0,88283080e9fffff,19.94789718583455,0.559003702213394,0.5697271586327073,0.5999287884665371,0.5797093193533606,0.5231044260877182,0.05897390938764572
0,88283080e7fffff,20.01986649461155,0.6486361465896577,0.48840886671918515,0.5391273953362105,0.678165521983599,0.5180448517920504,-0.017206328855694588
0,882830941dfffff,19.94002858871367,0.7348798511070274,0.47952563096141537,0.5199206255437059,0.5314279380478638,0.4715656055998486,-0.08625143495875601
0,882830919dfffff,19.978743182899738,0.6469704008406524,0.6164462423338761,0.5732318664332974,0.6062375897564892,0.5596653441556394,0.14491156559659477
0,8828309197fffff,20.01471120721588,0.714591880844708,0.4698921599692589,0.48389299423472387,0.6526025152474051,0.5090370634688175,-0.011972547070838863
0,882830940dfffff,19.99679414178104,0.6051017889824261,0.5390552247971172,0.4996744829810475,0.5947785444115002,0.48046196966317517,-0.01308563945786439
0,8828309403fffff,19.980830579648213,0.5468197233805735,0.5071460435226025,0.519892928327899,0.6237639493735145,0.5804737728739162,0.04352210185323733
0,8828308015fffff,19.96858119200033,0.543958035206923,0.5104864001003971,0.5166994111050708,0.5867267019242436,0.5277063811326302,0.03196303039027993
0,8828309411fffff,20.029362730347763,0.6002911091108363,0.47081542001946797,0.4531292333575162,0.6186569630294384,0.4753433888776866,0.06364461488522032
0,882830803dfffff,20.011494964276107,0.5688407800778594,0.5032880611064671,0.5954682209414994,0.6739192766411983,0.4565070751306526,0.05079752923280593
0,8828309457fffff,20.00000713075069,0.528800266499579,0.5357523249014882,0.4690788191767946,0.5657924462694582,0.48486194369088265,-0.10509112133565471
0,882830803bfffff,19.96353664175549,0.5801534682042128,0.4001708001770108,0.5901450077863688,0.608308818748506,0.44631957926782917,-0.013077297187667645
0,88283091d7fffff,19.977047075929704,0.6298998718183021,0.41448733780004937,0.5144929062807668,0.5822365338211083,0.4732839246070791,-0.04773535676127898
0,8828308449fffff,20.01526669177672,0.7001042406426428,0.43478695361792663,0.5223741810775483,0.5798832707009185,0.42273721906153977,-0.05277193738477718
0,882830844dfffff,20.01600004994129,0.5759926076466744,0.4464711260427138,0.5189978894279396,0.5722894685423902,0.5212205657376084,-0.030313656819622448
0,8828309401fffff,19.957541537841767,0.6032026426407681,0.4711842166913408,0.5468798882354455,0.6109026456834199,0.4834674532999341,-0.07743294485421785
0,88283090adfffff,20.02699973988311,0.5783079562564064,0.5110826921431898,0.5172917779185251,0.623707606185806,0.5095068409496042,0.016449370430695453
0,882830945dfffff,19.97202402250393,0.6086915953339389,0.4051836047775002,0.5539481549134433,0.6884661694310779,0.5172458089286788,-0.10462522862608595
0,88283081d9fffff,20.028847834867975,0.678829174087272,0.5271315845290726,0.45853103001692164,0.6052898744671752,0.5279081949554347,-0.04109663008746663
0,8828309405fffff,20.008853037840645,0.6366751232725482,0.5009396751483669,0.5209375347399532,0.659944564106147,0.43234085897177194,0.04331406103661218
0,8828309419fffff,19.918035756032335,0.5906739397892498,0.5600408283261828,0.581593444766514,0.6775822998683778,0.4656139479449686,-0.10574745125809622
0,8828308039fffff,19.904205587122018,0.5059767202969825,0.43243053193183795,0.5074068299399827,0.6657445333825578,0.46240865217766863,-0.0442681945458088
0,882830844bfffff,19.932329628115152,0.5921131813914957,0.58336339984508,0.4534623099461409,0.6292814928420731,0.574044872745422,0.047367950495642255
0,88283081ddfffff,19.92264342345986,0.5714041023980047,0.534568966558727,0.599417042018996,0.5850319249881144,0.48970914322577025,0.07527051255209553
0,8828309195fffff,19.93622954903008,0.6069248031183866,0.43047024005639145,0.516986633887281,0.5947031179027215,0.5413015637203841,0.07027971310272889
0,8828308713fffff,19.91867503745631,0.6381967032028857,0.4764694824834319,0.4997733858439288,0.6725343571707721,0.5859953691178699,0.06983198808825106
0,882830940bfffff,19.956233928058886,0.5779975380233529,0.5005830140853875,0.5367525884782962,0.6042311070439803,0.5875341386207974,-0.06414970620104041
0,8828308017fffff,20.02401714936648,0.5623741244579407,0.4510160301147964,0.5437040728922472,0.656595580066142,0.4834261333763433,-0.035910874078360466
0,8828309451fffff,19.939236426618844,0.6160336999529011,0.5392501190935439,0.4402636285443828,0.6023781878185852,0.41607440949498814,0.007585216299139401
0,88283090a1fffff,19.963397400498526,0.6080206180416823,0.43182353330532997,0.4908107977200493,0.6141832289902046,0.5465289042052663,0.04678722446251739
0,882830862dfffff,19.946413844150793,0.6080002336644399,0.5526545679830848,0.613990774735942,0.6651351192746977,0.5146622326438443,0.02123317785813543
0,8828309443fffff,20.052889311705623,0.5673618615372651,0.5445473655950768,0.5495249362950775,0.5184750884128313,0.5138574199330882,0.02524705409609378
0,882830862bfffff,19.975200282313708,0.6221103425353637,0.49798872667556443,0.524658314275419,0.509054423621309,0.48842529604787144,-0.052336908392623144
0,882830871bfffff,19.95817853713734,0.5326322602498312,0.4970010982033632,0.6052699963820185,0.5212621074834723,0.5592253563439198,-0.001128709690498982
0,8828308037fffff,19.988248927778322,0.5657463445720272,0.5700766532309752,0.6177774846899006,0.6357088342623796,0.5073917823953058,-0.015973705465508258
0,88283080e5fffff,19.932104095038486,0.5751445385001376,0.5278192886878023,0.5474994129584813,0.6995052903076826,0.435623787710653,0.04493035099821599
0,88283081cbfffff,20.02051879814589,0.5936971579710895,0.5034228560890749,0.5678578431999218,0.6213414732306298,0.5606652350480651,0.040394595053468846
0,8828308249fffff,20.010444869307523,0.6642062523968927,0.4596736820162105,0.4401953725222767,0.689241869603787,0.5363577351206464,-0.06443677635962833
0,8828309415fffff,20.00550398915918,0.5817422315654811,0.4199546293705794,0.47729405575841516,0.7068240347753908,0.45660073843226295,-0.03188144640037529
0,8828308441fffff,19.997019907563136,0.5178905386104492,0.38310418680912595,0.5054879634847236,0.6021010989999367,0.4663803619109504,0.017837646963969472
0,88283080e1fffff,20.069204256395803,0.5850849966978732,0.4423652718690718,0.4692855656234358,0.5793861349022643,0.5029473307377827,0.0731310411235946
0,8828309439fffff,19.97886367146879,0.7226304165008988,0.48982025294397424,0.5135432375789805,0.6982651219614057,0.4972846765499317,-0.014665771035674844
0,8828309447fffff,20.01137409937666,0.5393851475494792,0.5503921027310531,0.4861166196912509,0.6121389757489558,0.49302415325613835,0.009136491058074684
0,8828308031fffff,19.949212056607678,0.5832676650434635,0.5327111078731364,0.5800048728606315,0.6442781636036873,0.5998713255729023,0.02950667379377214
0,8828309453fffff,19.985054936580575,0.6196641662394468,0.5016248829426879,0.46195486253103457,0.5985944369535228,0.5250618114392701,0.018271213231418264
0,8828308035fffff,20.038615887350417,0.6177390312783682,0.5218894881515722,0.5358794182808739,0.5431731643936291,0.5217174363324608,-0.07581643420816903
0,88283091d3fffff,19.9552848269472,0.6480798647679725,0.45320145502606546,0.542901620951982,0.6450622190118949,0.4638933410230673,0.031766992438136465
0,88283090a5fffff,19.946087320878735,0.5565004478674977,0.5236098584945993,0.5441040707744728,0.5872348058976775,0.5466751386768942,-0.01126891160252648
0,8828308719fffff,20.043697889108795,0.5800410432488069,0.5112985411655331,0.5339140563570984,0.66445053883532,0.48787508082401987,0.015300525511402567
0,88283081dbfffff,20.01099610283229,0.6496009456976061,0.6197804404277504,0.5303686975427082,0.6471932070845515,0.504177615361311,-0.052032491718816964
0,8828309193fffff,19.980330064115265,0.6172972868083314,0.49672456875455323,0.48476274254895135,0.5745921390953521,0.5322044885993745,0.06561645356059907
0,8828308627fffff,19.982849890357926,0.5316135819270934,0.4447914352949167,0.5182686508437047,0.5210502954890142,0.4324751498196021,0.04127202485437385
0,8828308241fffff,20.00891424362185,0.5542798937865895,0.5395883553498249,0.600133425101864,0.6062811789803375,0.48103589274304354,0.0207182954479853
0,8828309199fffff,20.043569020286153,0.6038521365280162,0.4728779443510177,0.4749271149925997,0.5518724835000907,0.4834314341290107,0.002718706428459545
