0,1,2,3
0.2686821473598418,0.3697317223447256,0.22488653505104703,0.13669959524438563
0.375665739854143,0.36475018566050593,0.15107811904866877,0.10850595543668239
0.29194885577152785,0.44103759801014925,0.21207213140003814,0.054941414818284906
0.3465224623093396,0.3334474555195998,0.15370678991264947,0.16632329225841117
0.3322033665007644,0.44842444897587763,0.15863856406143723,0.06073362046192078
0.39409681765717924,0.33227147002734375,0.1448208589460672,0.1288108533694098
0.3152515021301178,0.388388958341508,0.16627080468198138,0.13008873484639283
0.39013317005099374,0.3667190512606622,0.19817048262351084,0.04497729606483326
0.5373050696518379,0.37769927829693317,0.007205843085084185,0.07778980896614482
0.3720481585092958,0.3378908287314817,0.19090923726225478,0.09915177549696765
0.4632866549924246,0.28733958483764416,0.21121669219194103,0.0381570679779902
0.3308981899726098,0.22566699126526354,0.3206167818572874,0.12281803690483936
0.49226966601815453,0.009057355667430872,0.2728830509008159,0.2257899274135987
0.485072616907958,0.282581613922977,0.06488885142060151,0.16745691774846358
0.5341342595560005,0.2733910414164869,0.10091898624124734,0.09155571278626533
0.46965942773139524,0.22292016511795446,0.15852774899608144,0.1488926581545688
0.5314219484889593,0.23495143297950227,0.0500671108925887,0.18355950763894965
0.4405028417247284,0.2975846657296265,0.09936678625820472,0.1625457062874403
0.4546591795108974,0.30494281612579205,0.11725841402625728,0.12313959033705321
0.46120057274401804,0.5117395691665888,0.00867572340265869,0.018384134686734565
0.5133505597611653,0.27660038947153,0.06079603773537361,0.1492530130319311
0.46180320682135134,0.29562901895816357,0.1152122051832288,0.12735556903725637
0.5092468634180684,0.20869501300875573,0.12467538753522277,0.15738273603795316
0.6115856783071687,0.2277536653034294,0.032100131419494166,0.12856052496990775
0.46700519132514234,0.2571931125619214,0.16309286210193819,0.11270883401099799
0.5294087043703779,0.222467251729035,0.09916362129872448,0.14896042260186246
0.4968468750764469,0.2408720194585951,0.044753720962451865,0.21752738450250628
0.5308446841883194,0.2055299633137197,0.10974958484323331,0.15387576765472752
0.4604258052878361,0.307709627779062,0.07537374159773988,0.15649082533536207
0.6372974436843444,0.19087920769065161,0.04652639151937742,0.1252969571056266
0.5149997143230738,0.2523529917700477,0.01725684376909765,0.2153904501377809
0.5802575583320936,0.23246475064981037,0.024237298947983255,0.16304039207011278
0.5535794410012619,0.22117060178408043,0.062104336894187914,0.16314562032046978
0.5949565517324946,0.26069950401520064,0.055424134963013835,0.08891980928929086
0.5881197538200542,0.11142147308952034,0.10425488619154907,0.19620388689887627
0.6422635240719303,0.13936249090941655,0.026483092352916543,0.19189089266573667
0.5688786209688723,0.14358989180837184,0.026611151829543836,0.26092033539321213
0.6111195312344732,0.14107504765017478,0.05619977345440702,0.19160564766094515
0.6573090168463108,0.13519264554227753,0.009720503539063424,0.1977778340723482
0.6646815316267908,0.10331821270664188,0.008673154207178894,0.2233271014593885
