timestep,cell_id,free_energy,precision,agent_id,temperature,humidity,vegetation_density,biodiversity_index,carbon_flux
0,882830940bfffff,0.1327401676045254,1.0,0,19.981376283050647,0.5819931458476421,0.49829326310645106,0.5605520765388717,0.12433330065101099
0,882830919bfffff,0.1320281437517391,1.0,1,19.97830781860981,0.6140400258881391,0.49642715402721843,0.5860052398332277,0.07111852749633012
0,8828308033fffff,0.13746228073021186,1.0,2,20.01925063581006,0.5730548662212339,0.5004907332484447,0.5118427871347915,0.048418429559258735
0,8828308627fffff,0.16868926920898747,1.0,0,20.06438600224193,0.6510514595336991,0.49840214703118896,0.48198925953718247,-0.017541866110231796
1,882830940bfffff,0.21802328814131972,1.0,0,21.289445516151442,0.7004237715778812,0.5493267639093948,0.5623530307150368,0.10870750821196064
1,882830919bfffff,0.1719618706310446,1.0,1,21.498948411087007,0.6807352013720479,0.5965801230954433,0.620814647639521,0.03450265998190672
1,8828308033fffff,0.17267350782068527,1.0,2,21.738689277389025,0.6197248434245164,0.5099964134719843,0.5113527005282072,0.03236560599147956
1,8828308627fffff,0.2739427753824042,1.0,0,21.04281272810243,0.6382019188743524,0.5734934007683571,0.6349213634256324,0.06863214964895256
2,882830940bfffff,0.3252881615628415,1.0,0,22.038587374930234,0.5735389366372154,0.5852690516497742,0.5094426108536899,-0.045924203235614365
2,882830919bfffff,0.21861064384716544,1.0,1,22.475364676409605,0.7579017412677344,0.6937861883259704,0.593353822020356,-0.061378147383876556
2,8828308033fffff,0.22257149618509453,1.0,2,22.765033702237588,0.8136376534311803,0.5482487371627763,0.5632500191736144,-0.054063177853375145
2,8828308627fffff,0.3825764925766207,1.0,0,21.65652170686758,0.6575591630176559,0.4803513792991926,0.66660093083129,0.011710632580567735
3,882830940bfffff,0.43022242989031634,1.0,0,22.039781482062363,0.5579208938750153,0.5979706436405559,0.5931932185124942,-0.06413658612626769
3,882830919bfffff,0.27114978004305273,1.0,1,22.376329362145967,0.7152614317732772,0.638475278227367,0.6174743426262848,0.02307540853460994
3,8828308033fffff,0.2768825650191693,1.0,2,22.71075526307187,0.5987728821473309,0.48022122303158205,0.5541369674551584,-0.00958658438310227
3,8828308627fffff,0.4783662250515823,1.0,0,21.682951992964057,0.6262662031447476,0.5073990833735634,0.7368603233130228,-0.1146387734043819
4,882830940bfffff,0.5176193525329296,1.0,0,21.281457721741305,0.6613942012196274,0.5719886329636058,0.6244217993935044,-0.04913704207539227
4,882830919bfffff,0.3249484607688532,1.0,1,21.514985009945793,0.5935770331440469,0.5914649136136373,0.6061790094148463,0.07173282923042176
4,8828308033fffff,0.3333654247401611,1.0,2,21.703216964216068,0.6342474535634993,0.5430247741941467,0.6027475377156988,0.07841202273801302
4,8828308627fffff,0.5545786149379591,1.0,0,21.104706370580455,0.6312508351898443,0.46666865010617165,0.7346046377618244,-0.003211381564296573
5,882830940bfffff,0.5839187012501607,1.0,0,20.022281616800214,0.5366608814885251,0.5883767614150419,0.6945154449409673,-0.07889761425437469
5,882830919bfffff,0.3794898490286257,1.0,1,20.036777155891727,0.566425799463921,0.5857193058677369,0.6756163651927334,0.039455995392161866
5,8828308033fffff,0.3853892696201493,1.0,2,20.047339971367354,0.5731850532710782,0.5634569403942863,0.5458322256701121,0.03836983174783222
5,8828308627fffff,0.6122805840184568,1.0,0,19.970011830830522,0.599730144472245,0.5320545388466876,0.8377966733434998,0.09228688291528667
6,882830940bfffff,0.63405069286791,1.0,0,18.692596566831888,0.4944119210908135,0.4677937976283467,0.6775233663057392,-0.010881478475662423
6,882830919bfffff,0.431927764483754,1.0,1,18.47563552201258,0.46539688553183495,0.5113762230263331,0.6908150767447302,-0.09347828151573025
6,8828308033fffff,0.43514118774316596,1.0,2,18.258886007307296,0.4691958914581315,0.5091971889544651,0.5834555631173949,-0.02254805381519902
6,8828308627fffff,0.6541082805862573,1.0,0,18.92308607209834,0.5428827662689106,0.4951783411750447,0.7704825307991376,0.0038158119791607006
7,882830940bfffff,0.6687688243155098,1.0,0,17.967566967058605,0.6054401091600816,0.47071227188905446,0.6048556091697214,-0.0068915003617000745
7,882830919bfffff,0.4810287631587103,1.0,1,17.578231029093647,0.5142197263222927,0.47136734615565873,0.6779670799791746,-0.005371256839621613
7,8828308033fffff,0.48196709056754705,1.0,2,17.166163602287686,0.4340108332480932,0.48841885192071766,0.6493445858401182,0.0027802415044803803
7,8828308627fffff,0.6826595326686451,1.0,0,18.225601033161176,0.5722054606377242,0.49492726274885823,0.7028781190745732,-0.1170618164711342
8,882830940bfffff,0.6939698934948104,1.0,0,17.840371434746256,0.6335587305081857,0.3774680491941961,0.6625417945994415,0.013017485749212809
8,882830919bfffff,0.5246690012430383,1.0,1,17.56447427265171,0.5475257201754886,0.3940713818478487,0.5773200898948182,0.028660002444508854
8,8828308033fffff,0.522807536392251,1.0,2,17.206995660661843,0.5568397718848317,0.5037752757996852,0.605673228497161,-0.019648896711350457
8,8828308627fffff,0.7031573461755658,1.0,0,18.311386279510522,0.660015625909592,0.5631912525775711,0.6433806848387498,-0.03390883869640358
9,882830940bfffff,0.7101144265418717,1.0,0,18.76347450643001,0.7478545818915858,0.3717516111895022,0.6532858026329968,-0.0056008723408778605
9,882830919bfffff,0.5618332146760456,1.0,1,18.513973733120825,0.6818922309671296,0.3449024656574977,0.49705701905872235,-0.07014536935122032
9,8828308033fffff,0.556638079903029,1.0,2,18.21026299386834,0.5908987511833197,0.42285718244240456,0.509011446014353,0.0237413106189271
9,8828308627fffff,0.7138447681375161,1.0,0,18.936225365164116,0.6653396047525917,0.4260816817279755,0.5960442071162195,0.12227020520881676
