timestep,cell_id,free_energy,precision,agent_id,temperature,humidity,vegetation_density,biodiversity_index,carbon_flux
0,882830940bfffff,0.12944725473850172,1.0,0,19.989572553790556,0.607528259024704,0.4668971073995091,0.5084347326221097,0.10421159307219721
0,8828308033fffff,0.12952756843232796,1.0,1,19.992874599131284,0.6912690169459675,0.4859476566468822,0.3625407253442469,-0.052903261704962026
0,882830919bfffff,0.1280782412227399,1.0,2,19.92298074604328,0.6436883971788685,0.4972280054875924,0.5101700917058988,-0.05484114583524896
0,8828308627fffff,0.16817222727020326,1.0,0,19.93141176289204,0.637757765695636,0.5048242682930515,0.5145517131670561,0.016640614662141454
1,882830940bfffff,0.2135552007259546,1.0,0,21.323766580137697,0.653181779047728,0.5349640198102221,0.4555773443126796,0.05443882739111258
1,8828308033fffff,0.17105672787426804,1.0,1,21.689180144450187,0.7334440337001912,0.5288438692055645,0.5794214521180792,0.07770034372011315
1,882830919bfffff,0.16707493389337086,1.0,2,21.585164666493075,0.7349916194770593,0.532937714615831,0.5663213575854482,-0.004563717307068248
1,8828308627fffff,0.2702285919110198,1.0,0,21.098999413138856,0.6815015680216453,0.5184933450429952,0.5845118921586278,0.051660431184493476
2,882830940bfffff,0.32298491733229384,1.0,0,22.037755817183804,0.7576381753516125,0.7177036537564027,0.5454046524191533,0.08729974997915263
2,8828308033fffff,0.21906344690037133,1.0,1,22.750049267939865,0.6255684138110752,0.519847530584607,0.5322889151739779,0.04209597254397625
2,882830919bfffff,0.214385797849383,1.0,2,22.479249360035247,0.7255792640213434,0.6389851503809472,0.55539978965977,-0.006678751381798407
2,8828308627fffff,0.37788421784402215,1.0,0,21.725067658988205,0.6124177447005001,0.5301914248099097,0.6226628945090115,-0.02321956703541141
3,882830940bfffff,0.42538870931994843,1.0,0,22.093378813655857,0.6944301709017376,0.6663227004468465,0.566668489085123,-0.002247334010797755
3,8828308033fffff,0.27702994185623697,1.0,1,22.641537650767752,0.5960575809894444,0.46170561722943054,0.6364149439708968,0.017609942509467204
3,882830919bfffff,0.2672474519689674,1.0,2,22.40129687926472,0.6671540849938474,0.6105557218089184,0.5758032246171545,-0.039852560322185766
3,8828308627fffff,0.47234812204713444,1.0,0,21.725006734607916,0.6241021686291802,0.4210173500083998,0.6028296417601411,-0.06318770633259674
4,882830940bfffff,0.5099828951733372,1.0,0,21.315347084811922,0.7496830986261208,0.7359124539591048,0.5954347467743244,-0.005371744865487995
4,8828308033fffff,0.3366522155159788,1.0,1,21.690776738851323,0.587055871329832,0.44599938968499253,0.653055162295114,-0.02756935972637346
4,882830919bfffff,0.3171343905206069,1.0,2,21.486902152455656,0.5828117929995597,0.6705547763067942,0.490006085947608,0.023777043515747748
4,8828308627fffff,0.5455973304027447,1.0,0,21.038057615544478,0.5874693875677336,0.53212226460367,0.688632956164742,0.0003300044012724912
5,882830940bfffff,0.5765996730112833,1.0,0,20.015954931223813,0.5558713162869257,0.47337479823893336,0.6851826007173238,0.10119487185459602
5,8828308033fffff,0.39209298432417455,1.0,1,20.084444532912322,0.5048212747135953,0.5314955069172667,0.676807371108532,0.05616436823865352
5,882830919bfffff,0.37007735014179033,1.0,2,19.924218960891782,0.44598622145635197,0.6523887135825709,0.6809714294949475,0.013739940329739742
5,8828308627fffff,0.6041127294918691,1.0,0,20.02710378612117,0.5743162675362528,0.48828767057239725,0.7724107609561777,0.10336064183743154
6,882830940bfffff,0.6237553950663822,1.0,0,18.64795923994621,0.477596257222337,0.5222260883470965,0.5887690210539422,-0.040853070332171594
6,8828308033fffff,0.44251184482356787,1.0,1,18.27049122578796,0.5883323043353632,0.5802454658147693,0.6378709687536506,-0.00411826107414467
6,882830919bfffff,0.4246834759574511,1.0,2,18.45800108949986,0.5371846300318607,0.4809724003917965,0.6894969827253815,-0.026966176588351615
6,8828308627fffff,0.6445127855436493,1.0,0,18.980603981610006,0.5481399124650934,0.49216500489139114,0.8127761118585496,0.018107632578527946
7,882830940bfffff,0.6585959522749172,1.0,0,17.940959777403826,0.4736280611147582,0.4020241271649761,0.6081572713507082,-0.13521356623679787
7,8828308033fffff,0.4884602579596529,1.0,1,17.18215645257942,0.5438865709847908,0.5700458083141728,0.6583794869565845,-0.018214908152990816
7,882830919bfffff,0.4726945763166223,1.0,2,17.523339942302275,0.5862432097404603,0.46027935363431655,0.5681695508387488,0.0067228997727069376
7,8828308627fffff,0.6732290287556884,1.0,0,18.25185930694897,0.4854522635980704,0.5098082247106839,0.7730046554542758,-0.0405977833616976
8,882830940bfffff,0.6820861931508526,1.0,0,17.885486517527454,0.5675782049521162,0.3470486124635037,0.5860596012563591,-0.019556007519053988
8,8828308033fffff,0.5309482509198028,1.0,1,17.158645984633825,0.6220529621754335,0.47937003012884916,0.6457957024294932,0.02942615623040422
8,882830919bfffff,0.518140096009317,1.0,2,17.58755599659611,0.5956321474265204,0.3739704733641702,0.6250619320915194,0.06338201861246745
8,8828308627fffff,0.6899001973815811,1.0,0,18.294353501187842,0.5207219949116642,0.48584566407336677,0.6349854079154712,0.026327309735978625
9,882830940bfffff,0.6978435793688704,1.0,0,18.70602035965574,0.6936976857377817,0.4806689167282501,0.6958947520731049,0.0769905982461549
9,8828308033fffff,0.5638639376202766,1.0,1,18.25432777405854,0.6173951494213717,0.5196240709757532,0.5302912921140235,0.0063287448254914815
9,882830919bfffff,0.5559898868390158,1.0,2,18.554868470898118,0.717468181442307,0.43677113043608173,0.6012095656668289,-0.02445668618379667
9,8828308627fffff,0.7017289527524838,1.0,0,18.971638187445723,0.6662478095565122,0.543634675274171,0.5640698028867234,0.1734583285003884
